|Drug Name|disease_type|drug_outcome|trial_count|trial_actual_duration|number_of_primary_outcomes_to_measure|number_of_secondary_outcomes_to_measure|number_of_arms|adult|child|has_single_facility|has_us_facility|healthy_volunteers|min_age|max_age|number_of_facilities|enrollment|Spacy_Pregnant_Women_Excluded|LLama3_2_Criteria_Robustness|LLM_GBT_4o_Human_Importance_Ratings|new_therapy_area_Autoimmune|new_therapy_area_Bone|new_therapy_area_Cardiovascular|new_therapy_area_Dermatology|new_therapy_area_Endocrinology|new_therapy_area_Gastrointestinal|new_therapy_area_Genetic and Rare Diseases|new_therapy_area_Hematology|new_therapy_area_Hepatic diseases|new_therapy_area_Infections (bacterial)|new_therapy_area_Infections (viral)|new_therapy_area_Infectious Diseases|new_therapy_area_Metabolic disorders|new_therapy_area_Neurology|new_therapy_area_Neuroscience (non-progressive)|new_therapy_area_Oncology|new_therapy_area_Ophthalmology|new_therapy_area_Other|new_therapy_area_Pain|new_therapy_area_Progressive neurological disorders|new_therapy_area_Psychiatry and Mental Health|new_therapy_area_Respiratory|new_therapy_area_Rheumatology|new_therapy_area_Urology and Reproductive Health|gender_ALL|gender_FEMALE|gender_MALE|total_days_since_first_start|avg_days_since_first_start
741|azacitidine|Leukemia, Acute Lymphocytic|0|1||1.0|4.0|1.0|1|0|1|0|0|18.0|65.0|1.0|20.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|713|713.0
742|azacitidine|Leukemia, Acute Myelogenous|0|6|46.0|4.235294117647059|13.466666666666667|7.588235294117647|1|1|1|1|0|23.875|29.0|39.1764705882353|202.52941176470588|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|6587|1097.8333333333333
743|azacitidine|Leukemia, Chronic Lymphocytic|0|1|13.0|1.0|3.0|1.0|1|0|1|1|0|18.0|99.0|1.0|5.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|412|412.0
744|azacitidine|Lung, Non-Small Cell|0|4|44.0|1.0|2.769230769230769|2.769230769230769|1|0|1|1|0|18.0|100.0|5.0|23.615384615384617|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|4584|1146.0
745|azacitidine|Lymphoma, Non-Hodgkin's|0|4|37.0|2.6|2.5|2.2|1|1|1|1|0|17.4|67.5|1.0|28.4|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3060|765.0
746|azacitidine|Metastatic Cancer|0|3|14.0|1.8888888888888888|6.888888888888889|2.7777777777777777|1|0|1|1|0|18.0|99.0|11.222222222222221|68.55555555555556|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1631|543.6666666666666
747|azacitidine|Multiple Myeloma|0|3|55.0|1.0|6.4|1.5|1|1|1|1|0|17.8|99.0|1.4|21.4|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|5980|1993.3333333333333
748|azacitidine|Myelodysplastic Syndrome|1|55|42.51851851851852|2.542105263157895|14.074285714285715|2.404494382022472|1|1|1|1|0|17.56382978723404|58.28947368421053|38.15873015873016|89.71578947368421|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|8474|154.07272727272726
749|azacitidine|Myeloproliferative Neoplasms|0|2|26.5|1.0|3.0|1.0|1|0|1|1|0|18.0|99.0|1.5|22.0|0.0|0.0|0.0|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1050|525.0
750|azacitidine|Other Blood Loss/Disorder|0|1||1.0|3.0|5.0|1|0|0|0|0|18.0|99.0||69.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1114|1114.0
751|azacitidine|Other Bone Failure/Loss|0|3|19.0|1.0|2.0|1.0|1|0|1|1|0|18.0|99.0|1.3333333333333333|14.333333333333334|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|6057|2019.0
752|azacitidine|Other Genetic Failure/Mutation|0|3||1.2|1.75|2.6|1|0|1|1|0|18.0|100.0|36.6|61.2|1.0|2.0|1.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3436|1145.3333333333333
753|azacitidine|Ovarian|0|1|25.0|1.0|4.0|1.0|1|0|1|0|0|18.0|99.0|1.0|28.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|784|784.0
754|azacitidine|Pain (nociceptive)|0|1|98.0|4.0|4.0|2.0|1|0|1|1|0|18.0|120.0|1.0|22.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|2968|2968.0
755|azacitidine|Prostate|0|1|98.0|4.0|4.0|2.0|1|0|1|1|0|18.0|120.0|1.0|22.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|2968|2968.0
756|azacitidine|Renal|0|1|78.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|2.0|11.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2359|2359.0
757|azacitidine|Renal Disease|0|1|78.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|2.0|11.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2359|2359.0
758|azacitidine|Transplantation/GVHD|0|1|69.0|1.0|0.0|1.0|1|0|1|1|0|18.0|75.0|1.0|24.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2115|2115.0
759|azacitidine|Unspecified Cancer|0|66|46.05494505494506|1.9490196078431372|9.416666666666666|2.3536585365853657|1|1|1|1|0|21.855967078189302|57.214285714285715|30.68503937007874|83.27058823529411|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|6938|105.12121212121212
760|azacitidine|Unspecified Hematological Cancer|0|5|25.0|1.7142857142857142|11.8|2.0|1|0|1|1|0|18.0|99.0|8.857142857142858|66.14285714285714|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3374|674.8
761|azacitidine|Unspecified Solid Tumor|0|11|25.0|2.048780487804878|10.829268292682928|4.926829268292683|1|0|1|1|0|18.0|99.0|19.70731707317073|86.65853658536585|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3346|304.1818181818182
762|azithromycin|Asthma|1|2|10.0|1.0|3.5|2.0|1|1|1|1|0|9.5|5.0|1.0|39.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|4719|2359.5
763|azithromycin|Other Eye Related|1|1|27.0|1.0|0.0|2.0|1|0|1|0|0|18.0|99.0|1.0|93.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|838|838.0
764|azithromycin|Other Genetic Failure/Mutation|1|1|94.0|1.0|0.0|2.0|0|1|1|1|0|18.0|72.0|1.0|220.0|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2845|2845.0
765|azithromycin|Other Infection|1|4|27.0|2.0|9.6|1.6666666666666667|1|1|1|1|0|14.0|99.0|4.5|49.833333333333336|1.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4640|1160.0
766|bapineuzumab|Alzheimer's Disease|0|2|28.333333333333332|1.0|4.333333333333333|2.3333333333333335|1|0|0|1|0|50.0|89.0|16.666666666666668|73.33333333333333|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1415|707.5
767|barusiban|Infertility|0|2|4.5|1.5|6.0|2.5|1|0|0|0|1|18.0|36.0|5.0|112.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|False|928|464.0
768|basiliximab|Diabetic Complications|1|1||1.0|8.0|1.0|1|0|1|1|0|18.0|70.0|1.0|2.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2145|2145.0
769|basiliximab|Transplantation/GVHD|1|3|36.0|1.0|11.4|3.0|1|0|0|1|0|18.0|99.0|32.8|185.8|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|4683|1561.0
770|basmisanil|Other Genetic Failure/Mutation|0|1||1.0|34.0|2.0|0|1|0|1|0|2.0|14.0|11.0|7.0|0.0|2.0|1.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|444|444.0
771|basmisanil|Schizophrenia|0|1||1.0|14.0|3.0|1|0|0|1|0|18.0|50.0|37.0|214.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|1107|1107.0
772|basmisanil|Stroke (neuroprotection)|0|1||14.0|8.0|2.0|1|0|0|0|0|40.0|85.0|13.0|5.0|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|256|256.0
773|becatecarin|Bladder|0|1|73.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|3.0|72.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2207|2207.0
774|becatecarin|Breast|0|1|75.0|2.0|1.0|2.0|1|0|1|1|0|18.0|99.0|1.0|42.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2268|2268.0
775|becatecarin|CNS, Other|0|1|72.0|1.0|0.0|1.0|1|1|0|1|0|18.0|21.0|226.0|200.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|2176|2176.0
776|becatecarin|Colorectal (Oncology)|0|1|28.0|1.0|0.0|1.0|1|0|0|1|0|18.0|99.0|3.0|37.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|866|866.0
777|becatecarin|Liver|0|1|73.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|3.0|72.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2207|2207.0
778|becatecarin|Lung, Small Cell|0|1|48.0|3.0|2.0|1.0|1|0|1|1|0|18.0|99.0|1.0|21.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1476|1476.0
779|becatecarin|Lymphoma, Non-Hodgkin's|0|1|72.0|1.0|0.0|1.0|1|1|0|1|0|18.0|21.0|226.0|200.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2176|2176.0
780|becatecarin|Ovarian|0|1|14.0|1.0|0.0|1.0|1|0|1|1|0|21.0|99.0|1.0|66.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|442|442.0
781|becatecarin|Unspecified Cancer|0|4|67.2|1.0|1.0|1.125|1|1|1|1|0|18.0|21.0|158.8|168.22222222222223|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2633|658.25
782|becatecarin|Unspecified Solid Tumor|0|2|72.72413793103448|3.0|1.0|1.0|1|1|1|1|0|18.0|20.896551724137932|218.24137931034483|194.13793103448276|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2815|1407.5
783|belatacept|Renal|1|1|12.0|7.0|4.0|2.0|1|0|0|1|0|18.0|99.0|5.0|14.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|381|381.0
784|belatacept|Renal Disease|1|1|12.0|7.0|4.0|2.0|1|0|0|1|0|18.0|99.0|5.0|14.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|381|381.0
785|belatacept|Transplantation/GVHD|1|3|12.0|3.0|17.11111111111111|1.8888888888888888|1|0|0|1|0|18.0|74.16666666666667|13.222222222222221|39.666666666666664|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|5238|1746.0
786|belcesiran|Other Genetic Failure/Mutation|0|2||25.930232558139537|1.0|5.906976744186046|1|0|1|1|0|18.0|75.0|22.488372093023255|15.627906976744185|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1029|514.5
787|belnacasan|Other Infection|0|1||1.0|15.0|2.0|1|0|0|1|0|18.0|99.0|2.0|43.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|216|216.0
788|beloranib|Obesity|0|1|9.0|2.0|3.0|6.0|1|0|0|0|1|18.0|65.0|3.0|160.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|289|289.0
789|bempegaldesleukin|Breast|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
790|bempegaldesleukin|Colorectal (Oncology)|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
791|bempegaldesleukin|Head/Neck|0|2||1.1428571428571428|10.0|2.7142857142857144|1|0|0|1|0|18.0|99.0|6.285714285714286|11.714285714285714|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|758.0
792|bempegaldesleukin|Melanoma|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
793|bempegaldesleukin|Metastatic Cancer|0|1||1.0|10.0|3.0|1|0|0|1|0|18.0|99.0|5.0|3.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|274|274.0
794|bempegaldesleukin|Prostate|0|1||1.0|10.0|3.0|1|0|0|1|0|18.0|99.0|5.0|3.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|274|274.0
795|bempegaldesleukin|Renal|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
796|bempegaldesleukin|Renal Disease|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1516|1516.0
797|bempegaldesleukin|Unspecified Cancer|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
798|bempegaldesleukin|Unspecified Solid Tumor|0|1||2.0|0.0|1.0|1|0|0|1|0|18.0|99.0|14.0|64.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1516|1516.0
799|betrixaban|Arrhythmia|0|1|10.0|1.0|1.0|4.0|1|0|0|1|0|18.0|99.0|21.0|508.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|320|320.0
800|bevacizumab|Age-Related Macular Degeneration|1|4|29.857142857142858|1.0|5.6|2.4285714285714284|1|0|1|1|0|40.857142857142854|99.0|3.4285714285714284|60.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|3364|841.0
801|bevacizumab|Breast|1|40|46.86538461538461|1.0833333333333333|4.254545454545455|2.1186440677966103|1|0|1|1|1|18.05|73.125|13.791666666666666|116.93333333333334|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|7339|183.475
802|bevacizumab|Colorectal (Oncology)|1|40|34.738461538461536|1.341317365269461|9.384146341463415|4.174698795180723|1|1|1|1|0|18.02409638554217|74.2|49.16463414634146|302.1317365269461|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|6463|161.575
803|bevacizumab|Diabetic Complications|1|4|17.875|1.5|2.0|4.0|1|0|1|1|0|18.0|99.0|18.125|84.125|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3180|795.0
804|bevacizumab|Diabetic Retinopathy|1|3|12.833333333333334|1.6666666666666667|2.3333333333333335|4.0|1|0|1|1|0|18.0|99.0|23.5|93.5|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|3029|1009.6666666666666
805|bevacizumab|Metastatic Cancer|1|4|43.0|3.8|4.4|2.0|1|0|1|1|0|18.4|99.0|17.6|97.4|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|6185|1546.25
806|bevacizumab|Other Blood Loss/Disorder|1|2|23.5|1.0|3.0|3.0|1|0|1|1|0|18.0|99.0|3.5|69.5|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2511|1255.5
807|bevacizumab|Other Eye Related|1|1|57.0|1.0|2.0|2.0|1|0|0|1|1|18.0|80.0|2.0|51.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|1750|1750.0
808|bevacizumab|Unspecified Solid Tumor|1|14|36.666666666666664|1.5714285714285714|9.392857142857142|2.0|1|0|1|1|0|18.142857142857142|75.0|39.857142857142854|112.71428571428571|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|6185|441.7857142857143
